	Disease	Type	Train	Test	NTree	NSample	Min_paired	AUC
448	IBD	self	36	36	101	5	0.8	0.7219428850378327
449	IBD	lodo	others	36	101	5	0.8	0.6925898996532623
450	IBD	s2s	36	27	101	5	0.9	0.6604821037253471
451	IBD	s2s	36	38	101	5	0.9	0.7502349624060152
452	IBD	s2s	36	48_1	101	5	0.9	0.2807142857142857
453	IBD	s2s	36	59	101	5	0.9	0.5793101569311248
454	IBD	self	36	36	101	5	0.9	0.7048816206980718
455	IBD	lodo	others	36	101	5	0.9	0.6564013556777802
456	IBD	s2s	36	27	101	5	1.0	0.7728999269539809
457	IBD	s2s	36	38	101	5	1.0	0.8806390977443609
458	IBD	s2s	36	48_1	101	5	1.0	0.5321428571428571
459	IBD	s2s	36	59	101	5	1.0	0.64424858326068
460	IBD	self	36	36	101	5	1.0	0.8080058579448377
461	IBD	lodo	others	36	101	5	1.0	0.6790643946945619
462	IBD	s2s	36	27	101	7	0.0	0.7275748721694668
463	IBD	s2s	36	38	101	7	0.0	0.9628759398496242
464	IBD	s2s	36	48_1	101	7	0.0	0.4428571428571429
465	IBD	s2s	36	59	101	7	0.0	0.6555007628596338
466	IBD	self	36	36	101	7	0.0	0.7721991701244812
467	IBD	lodo	others	36	101	7	0.0	0.6232404138960881
468	IBD	s2s	36	27	101	7	0.1	0.7149744338933528
469	IBD	s2s	36	38	101	7	0.1	0.9520676691729324
470	IBD	s2s	36	48_1	101	7	0.1	0.4517857142857143
471	IBD	s2s	36	59	101	7	0.1	0.6536344812554491
472	IBD	self	36	36	101	7	0.1	0.7740541859897485
473	IBD	lodo	others	36	101	7	0.1	0.6426188270338099
474	IBD	s2s	36	27	101	7	0.2	0.7625273922571221
475	IBD	s2s	36	38	101	7	0.2	0.9729793233082707
476	IBD	s2s	36	48_1	101	7	0.2	0.4921428571428572
477	IBD	s2s	36	59	101	7	0.2	0.6723245422842197
478	IBD	self	36	36	101	7	0.2	0.7865023187698316
479	IBD	lodo	others	36	101	7	0.2	0.6541829383182247
480	IBD	s2s	36	27	101	7	0.3	0.7536523009495983
481	IBD	s2s	36	38	101	7	0.3	0.943843984962406
482	IBD	s2s	36	48_1	101	7	0.3	0.3975
483	IBD	s2s	36	59	101	7	0.3	0.6597782258064515
484	IBD	self	36	36	101	7	0.3	0.796729314132292
485	IBD	lodo	others	36	101	7	0.3	0.6003848514344463
486	IBD	s2s	36	27	101	7	0.4	0.7802045288531776
487	IBD	s2s	36	38	101	7	0.4	0.9713345864661654
488	IBD	s2s	36	48_1	101	7	0.4	0.4289285714285714
489	IBD	s2s	36	59	101	7	0.4	0.6573670444638187
490	IBD	self	36	36	101	7	0.4	0.7965584574078595
491	IBD	lodo	others	36	101	7	0.4	0.6408567977389734
492	IBD	s2s	36	27	101	7	0.5	0.7285609934258583
493	IBD	s2s	36	38	101	7	0.5	0.931390977443609
494	IBD	s2s	36	48_1	101	7	0.5	0.4660714285714286
495	IBD	s2s	36	59	101	7	0.5	0.6727059721011335
496	IBD	self	36	36	101	7	0.5	0.7909934098120577
497	IBD	lodo	others	36	101	7	0.5	0.6937118129258482
498	IBD	s2s	36	27	101	7	0.6	0.7680423666910153
499	IBD	s2s	36	38	101	7	0.6	0.9577067669172932
500	IBD	s2s	36	48_1	101	7	0.6	0.4707142857142857
501	IBD	s2s	36	59	101	7	0.6	0.6883854620749781
502	IBD	self	36	36	101	7	0.6	0.7816939223822309
503	IBD	lodo	others	36	101	7	0.6	0.6287180479490878
504	IBD	s2s	36	27	101	7	0.7	0.7374360847333821
505	IBD	s2s	36	38	101	7	0.7	0.9297462406015036
506	IBD	s2s	36	48_1	101	7	0.7	0.5171428571428571
507	IBD	s2s	36	59	101	7	0.7	0.6800893635571056
508	IBD	self	36	36	101	7	0.7	0.7878935806687821
509	IBD	lodo	others	36	101	7	0.7	0.6890736592745482
510	IBD	s2s	36	27	101	7	0.8	0.7751643535427319
511	IBD	s2s	36	38	101	7	0.8	0.9212875939849624
512	IBD	s2s	36	48_1	101	7	0.8	0.4153571428571429
513	IBD	s2s	36	59	101	7	0.8	0.6628432868352224
514	IBD	self	36	36	101	7	0.8	0.8273614840126922
515	IBD	lodo	others	36	101	7	0.8	0.6989636961374129
516	IBD	s2s	36	27	101	7	0.9	0.7723155588020453
517	IBD	s2s	36	38	101	7	0.9	0.9417293233082707
518	IBD	s2s	36	48_1	101	7	0.9	0.4092857142857143
519	IBD	s2s	36	59	101	7	0.9	0.7203710767218832
520	IBD	self	36	36	101	7	0.9	0.8084207957041738
521	IBD	lodo	others	36	101	7	0.9	0.7192822491429286
522	IBD	s2s	36	27	101	7	1.0	0.7503287070854638
523	IBD	s2s	36	38	101	7	1.0	0.90671992481203
524	IBD	s2s	36	48_1	101	7	1.0	0.4353571428571429
525	IBD	s2s	36	59	101	7	1.0	0.6150010897994768
526	IBD	self	36	36	101	7	1.0	0.7989260434464242
527	IBD	lodo	others	36	101	7	1.0	0.6955832971741077
528	IBD	s2s	36	27	101	9	0.0	0.6741417092768445
529	IBD	s2s	36	38	101	9	0.0	0.9595864661654137
530	IBD	s2s	36	48_1	101	9	0.0	0.3971428571428571
531	IBD	s2s	36	59	101	9	0.0	0.603680797733217
532	IBD	self	36	36	101	9	0.0	0.7665120820112278
533	IBD	lodo	others	36	101	9	0.0	0.6848303252766669
534	IBD	s2s	36	27	101	9	0.1	0.6821402483564646
535	IBD	s2s	36	38	101	9	0.1	0.9494830827067668
536	IBD	s2s	36	48_1	101	9	0.1	0.3957142857142857
537	IBD	s2s	36	59	101	9	0.1	0.6353122275501308
538	IBD	self	36	36	101	9	0.1	0.7783988284110325
539	IBD	lodo	others	36	101	9	0.1	0.6907115744704139
540	IBD	s2s	36	27	101	9	0.2	0.7275748721694669
541	IBD	s2s	36	38	101	9	0.2	0.963345864661654
542	IBD	s2s	36	48_1	101	9	0.2	0.4578571428571429
543	IBD	s2s	36	59	101	9	0.2	0.6255721447253705
544	IBD	self	36	36	101	9	0.2	0.7884305589455699
545	IBD	lodo	others	36	101	9	0.2	0.7002253599308871
546	IBD	s2s	36	27	101	9	0.3	0.7187728268809351
547	IBD	s2s	36	38	101	9	0.3	0.9476033834586466
548	IBD	s2s	36	48_1	101	9	0.3	0.42857142857142855
549	IBD	s2s	36	59	101	9	0.3	0.5939407149084569
550	IBD	self	36	36	101	9	0.3	0.7802294361728094
551	IBD	lodo	others	36	101	9	0.3	0.6832569103212113
552	IBD	s2s	36	27	101	9	0.4	0.6585098612125638
553	IBD	s2s	36	38	101	9	0.4	0.9426691729323308
554	IBD	s2s	36	48_1	101	9	0.4	0.3996428571428572
555	IBD	s2s	36	59	101	9	0.4	0.6399983653007847
556	IBD	self	36	36	101	9	0.4	0.806321698804003
557	IBD	lodo	others	36	101	9	0.4	0.715099506279978
558	IBD	s2s	36	27	101	9	0.5	0.8058436815193573
559	IBD	s2s	36	38	101	9	0.5	0.961936090225564
560	IBD	s2s	36	48_1	101	9	0.5	0.4453571428571429
561	IBD	s2s	36	59	101	9	0.5	0.6941477768090671
562	IBD	self	36	36	101	9	0.5	0.8423480595557725
563	IBD	lodo	others	36	101	9	0.5	0.7359751068163072
564	IBD	s2s	36	27	101	9	0.6	0.8179327976625274
565	IBD	s2s	36	38	101	9	0.6	0.949718045112782
566	IBD	s2s	36	48_1	101	9	0.6	0.4375
567	IBD	s2s	36	59	101	9	0.6	0.6640284437663471
568	IBD	self	36	36	101	9	0.6	0.8027092994874299
569	IBD	lodo	others	36	101	9	0.6	0.6805957867661143
570	IBD	s2s	36	27	101	9	0.7	0.7424762600438276
571	IBD	s2s	36	38	101	9	0.7	0.8963815789473685
572	IBD	s2s	36	48_1	101	9	0.7	0.4192857142857143
573	IBD	s2s	36	59	101	9	0.7	0.6772695074106364
574	IBD	self	36	36	101	9	0.7	0.7659995118379302
575	IBD	lodo	others	36	101	9	0.7	0.7252905442647558
576	IBD	s2s	36	27	101	9	0.8	0.7428780131482835
577	IBD	s2s	36	38	101	9	0.8	0.9579417293233085
578	IBD	s2s	36	48_1	101	9	0.8	0.4342857142857143
579	IBD	s2s	36	59	101	9	0.8	0.7129740627724499
580	IBD	self	36	36	101	9	0.8	0.8165731022699535
581	IBD	lodo	others	36	101	9	0.8	0.6531558208535141
582	IBD	s2s	36	27	101	9	0.9	0.7629656683710738
583	IBD	s2s	36	38	101	9	0.9	0.9121240601503758
584	IBD	s2s	36	48_1	101	9	0.9	0.5192857142857144
585	IBD	s2s	36	59	101	9	0.9	0.6825822798605057
586	IBD	self	36	36	101	9	0.9	0.8211862338296314
587	IBD	lodo	others	36	101	9	0.9	0.7125204739399484
588	IBD	s2s	36	27	101	9	1.0	0.7344777209642076
589	IBD	s2s	36	38	101	9	1.0	0.9083646616541354
590	IBD	s2s	36	48_1	101	9	1.0	0.4039285714285714
591	IBD	s2s	36	59	101	9	1.0	0.6334459459459459
592	IBD	self	36	36	101	9	1.0	0.8019038320722479
593	IBD	lodo	others	36	101	9	1.0	0.7028102559291357
594	IBD	s2s	36	27	101	11	0.0	0.7188458728999271
595	IBD	s2s	36	38	101	11	0.0	0.9668703007518796
596	IBD	s2s	36	48_1	101	11	0.0	0.5374999999999999
597	IBD	s2s	36	59	101	11	0.0	0.722305470793374
598	IBD	self	36	36	101	11	0.0	0.781352208933366
599	IBD	lodo	others	36	101	11	0.0	0.6945522706039178
600	IBD	s2s	36	27	101	11	0.1	0.7242147552958365
601	IBD	s2s	36	38	101	11	0.1	0.9642857142857144
602	IBD	s2s	36	48_1	101	11	0.1	0.4853571428571428
603	IBD	s2s	36	59	101	11	0.1	0.7171970357454228
604	IBD	self	36	36	101	11	0.1	0.7947766658530633
605	IBD	lodo	others	36	101	11	0.1	0.7028600970239981
606	IBD	s2s	36	27	101	11	0.2	0.7338568298027757
607	IBD	s2s	36	38	101	11	0.2	0.9471334586466166
608	IBD	s2s	36	48_1	101	11	0.2	0.5414285714285715
609	IBD	s2s	36	59	101	11	0.2	0.7076749128160419
610	IBD	self	36	36	101	11	0.2	0.8090309982914328
611	IBD	lodo	others	36	101	11	0.2	0.7303371994386524
612	IBD	s2s	36	27	101	11	0.3	0.7176771365960555
613	IBD	s2s	36	38	101	11	0.3	0.957001879699248
614	IBD	s2s	36	48_1	101	11	0.3	0.465
615	IBD	s2s	36	59	101	11	0.3	0.6538660636442896
616	IBD	self	36	36	101	11	0.3	0.8097388332926532
617	IBD	lodo	others	36	101	11	0.3	0.7163611700734522
618	IBD	s2s	36	27	101	11	0.4	0.7886048210372534
619	IBD	s2s	36	38	101	11	0.4	0.9548872180451128
620	IBD	s2s	36	48_1	101	11	0.4	0.4892857142857143
621	IBD	s2s	36	59	101	11	0.4	0.6690687663469922
622	IBD	self	36	36	101	11	0.4	0.7979009030998291
623	IBD	lodo	others	36	101	11	0.4	0.7129367936735036
624	IBD	s2s	36	27	101	11	0.5	0.7580715850986122
625	IBD	s2s	36	38	101	11	0.5	0.9755639097744362
626	IBD	s2s	36	48_1	101	11	0.5	0.4878571428571429
627	IBD	s2s	36	59	101	11	0.5	0.7340753051438537
628	IBD	self	36	36	101	11	0.5	0.8150109836465708
629	IBD	lodo	others	36	101	11	0.5	0.7250442706195541
630	IBD	s2s	36	27	101	11	0.6	0.7991964937910885
631	IBD	s2s	36	38	101	11	0.6	0.9346804511278196
632	IBD	s2s	36	48_1	101	11	0.6	0.4407142857142857
633	IBD	s2s	36	59	101	11	0.6	0.7339254577157803
634	IBD	self	36	36	101	11	0.6	0.7842567732487186
635	IBD	lodo	others	36	101	11	0.6	0.7169309221970736
636	IBD	s2s	36	27	101	11	0.7	0.7762600438276114
637	IBD	s2s	36	38	101	11	0.7	0.925281954887218
638	IBD	s2s	36	48_1	101	11	0.7	0.5492857142857144
639	IBD	s2s	36	59	101	11	0.7	0.6987794245858763
640	IBD	self	36	36	101	11	0.7	0.8183060776177691
641	IBD	lodo	others	36	101	11	0.7	0.7191209985419037
642	IBD	s2s	36	27	101	11	0.8	0.7315924032140247
643	IBD	s2s	36	38	101	11	0.8	0.9638157894736842
644	IBD	s2s	36	48_1	101	11	0.8	0.4132142857142857
645	IBD	s2s	36	59	101	11	0.8	0.6704173931996513
646	IBD	self	36	36	101	11	0.8	0.8459604588723456
647	IBD	lodo	others	36	101	11	0.8	0.7223147377185679
648	IBD	s2s	36	27	101	11	0.9	0.7735208181154128
649	IBD	s2s	36	38	101	11	0.9	0.9464285714285714
650	IBD	s2s	36	48_1	101	11	0.9	0.4510714285714286
651	IBD	s2s	36	59	101	11	0.9	0.6802255884917175
652	IBD	self	36	36	101	11	0.9	0.8171588967537222
653	IBD	lodo	others	36	101	11	0.9	0.7265180033852855
654	IBD	s2s	36	27	101	11	1.0	0.7684441197954712
655	IBD	s2s	36	38	101	11	1.0	0.950657894736842
656	IBD	s2s	36	48_1	101	11	1.0	0.4396428571428572
657	IBD	s2s	36	59	101	11	1.0	0.7008091761115955
658	IBD	self	36	36	101	11	1.0	0.8416890407615328
659	IBD	lodo	others	36	101	11	1.0	0.7161471465484552
660	IBD	s2s	38	27	101	3	0.0	0.5405040175310446
661	IBD	s2s	38	36	101	3	0.0	0.6839468674383239
662	IBD	s2s	38	48_1	101	3	0.0	0.3889285714285714
663	IBD	s2s	38	59	101	3	0.0	0.4957225370531821
664	IBD	self	38	38	101	3	0.0	0.9147727272727272
665	IBD	lodo	others	38	101	3	0.0	0.87546992481203
666	IBD	s2s	38	27	101	3	0.1	0.5189554419284149
667	IBD	s2s	38	36	101	3	0.1	0.6853580545163849
668	IBD	s2s	38	48_1	101	3	0.1	0.3696428571428572
669	IBD	s2s	38	59	101	3	0.1	0.4940061028770706
670	IBD	self	38	38	101	3	0.1	0.931818181818182
671	IBD	lodo	others	38	101	3	0.1	0.8435150375939849
672	IBD	s2s	38	27	101	3	0.2	0.5882030679327976
673	IBD	s2s	38	36	101	3	0.2	0.7050990371873204
674	IBD	s2s	38	48_1	101	3	0.2	0.3475
675	IBD	s2s	38	59	101	3	0.2	0.4901509372275502
676	IBD	self	38	38	101	3	0.2	0.9261363636363636
677	IBD	lodo	others	38	101	3	0.2	0.8905075187969925
678	IBD	s2s	38	27	101	3	0.3	0.5933162892622351
679	IBD	s2s	38	36	101	3	0.3	0.6842273457564706
680	IBD	s2s	38	48_1	101	3	0.3	0.4742857142857143
681	IBD	s2s	38	59	101	3	0.3	0.5463437227550131
682	IBD	self	38	38	101	3	0.3	0.931818181818182
683	IBD	lodo	others	38	101	3	0.3	0.7366071428571429
684	IBD	s2s	38	27	101	3	0.4	0.5649379108838567
685	IBD	s2s	38	36	101	3	0.4	0.6559019674527877
686	IBD	s2s	38	48_1	101	3	0.4	0.4542857142857143
687	IBD	s2s	38	59	101	3	0.4	0.5105846774193548
688	IBD	self	38	38	101	3	0.4	0.931818181818182
689	IBD	lodo	others	38	101	3	0.4	0.900140977443609
690	IBD	s2s	38	27	101	3	0.5	0.5132578524470417
691	IBD	s2s	38	36	101	3	0.5	0.6506754934268391
692	IBD	s2s	38	48_1	101	3	0.5	0.3478571428571429
693	IBD	s2s	38	59	101	3	0.5	0.4477713600697472
694	IBD	self	38	38	101	3	0.5	0.9090909090909092
695	IBD	lodo	others	38	101	3	0.5	0.9429041353383458
696	IBD	s2s	38	27	101	3	0.6	0.5571585098612126
697	IBD	s2s	38	36	101	3	0.6	0.6624888101855654
698	IBD	s2s	38	48_1	101	3	0.6	0.3882142857142857
699	IBD	s2s	38	59	101	3	0.6	0.44406604184829984
700	IBD	self	38	38	101	3	0.6	0.943181818181818
701	IBD	lodo	others	38	101	3	0.6	0.9419642857142856
702	IBD	s2s	38	27	101	3	0.7	0.6553323593864135
703	IBD	s2s	38	36	101	3	0.7	0.6804355134414592
704	IBD	s2s	38	48_1	101	3	0.7	0.4835714285714285
705	IBD	s2s	38	59	101	3	0.7	0.5888186573670445
706	IBD	self	38	38	101	3	0.7	0.9602272727272728
707	IBD	lodo	others	38	101	3	0.7	0.6036184210526315
708	IBD	s2s	38	27	101	3	0.8	0.4930606281957634
709	IBD	s2s	38	36	101	3	0.8	0.6334607701719617
710	IBD	s2s	38	48_1	101	3	0.8	0.38
711	IBD	s2s	38	59	101	3	0.8	0.5159383173496077
712	IBD	self	38	38	101	3	0.8	0.9659090909090908
713	IBD	lodo	others	38	101	3	0.8	0.9518327067669172
714	IBD	s2s	38	27	101	3	0.9	0.5588020452885318
715	IBD	s2s	38	36	101	3	0.9	0.7154112574419595
716	IBD	s2s	38	48_1	101	3	0.9	0.4092857142857143
717	IBD	s2s	38	59	101	3	0.9	0.5478558195292066
718	IBD	self	38	38	101	3	0.9	0.9545454545454546
719	IBD	lodo	others	38	101	3	0.9	0.9031954887218046
720	IBD	s2s	38	27	101	3	1.0	0.6566106647187729
721	IBD	s2s	38	36	101	3	1.0	0.6507820165511528
722	IBD	s2s	38	48_1	101	3	1.0	0.34678571428571425
723	IBD	s2s	38	59	101	3	1.0	0.5290295335658238
724	IBD	self	38	38	101	3	1.0	0.8920454545454546
725	IBD	lodo	others	38	101	3	1.0	0.8627819548872181
726	IBD	s2s	38	27	101	5	0.0	0.5589116143170196
727	IBD	s2s	38	36	101	5	0.0	0.7151903929823739
728	IBD	s2s	38	48_1	101	5	0.0	0.3528571428571429
729	IBD	s2s	38	59	101	5	0.0	0.5138268308631211
730	IBD	self	38	38	101	5	0.0	0.875
731	IBD	lodo	others	38	101	5	0.0	0.8757048872180451
732	IBD	s2s	38	27	101	5	0.1	0.5726442658875092
733	IBD	s2s	38	36	101	5	0.1	0.7197474326949764
734	IBD	s2s	38	48_1	101	5	0.1	0.3617857142857143
735	IBD	s2s	38	59	101	5	0.1	0.5344376634699215
736	IBD	self	38	38	101	5	0.1	0.875
737	IBD	lodo	others	38	101	5	0.1	0.8143796992481203
738	IBD	s2s	38	27	101	5	0.2	0.5804236669101535
739	IBD	s2s	38	36	101	5	0.2	0.7166514211552971
740	IBD	s2s	38	48_1	101	5	0.2	0.3896428571428571
741	IBD	s2s	38	59	101	5	0.2	0.5223000217959896
742	IBD	self	38	38	101	5	0.2	0.875
743	IBD	lodo	others	38	101	5	0.2	0.8728853383458646
744	IBD	s2s	38	27	101	5	0.3	0.5591672753834915
745	IBD	s2s	38	36	101	5	0.3	0.7065141333708608
746	IBD	s2s	38	48_1	101	5	0.3	0.3553571428571429
747	IBD	s2s	38	59	101	5	0.3	0.5213873147340888
748	IBD	self	38	38	101	5	0.3	0.9204545454545456
749	IBD	lodo	others	38	101	5	0.3	0.9107142857142856
750	IBD	s2s	38	27	101	5	0.4	0.5928414901387875
751	IBD	s2s	38	36	101	5	0.4	0.7105620120947723
752	IBD	s2s	38	48_1	101	5	0.4	0.3478571428571429
753	IBD	s2s	38	59	101	5	0.4	0.5314543374019179
754	IBD	self	38	38	101	5	0.4	0.8920454545454546
755	IBD	lodo	others	38	101	5	0.4	0.8921522556390978
756	IBD	s2s	38	27	101	5	0.5	0.6262600438276112
757	IBD	s2s	38	36	101	5	0.5	0.7079321613835106
758	IBD	s2s	38	48_1	101	5	0.5	0.4003571428571429
759	IBD	s2s	38	59	101	5	0.5	0.539437118570183
760	IBD	self	38	38	101	5	0.5	0.9375
761	IBD	lodo	others	38	101	5	0.5	0.9325657894736842
762	IBD	s2s	38	27	101	5	0.6	0.5657048940832725
763	IBD	s2s	38	36	101	5	0.6	0.6763094526079598
764	IBD	s2s	38	48_1	101	5	0.6	0.4046428571428572
765	IBD	s2s	38	59	101	5	0.6	0.5112113121185702
766	IBD	self	38	38	101	5	0.6	0.931818181818182
767	IBD	lodo	others	38	101	5	0.6	0.893562030075188
768	IBD	s2s	38	27	101	5	0.7	0.5812636961285611
769	IBD	s2s	38	36	101	5	0.7	0.6666256210591329
770	IBD	s2s	38	48_1	101	5	0.7	0.40821428571428575
771	IBD	s2s	38	59	101	5	0.7	0.5001634699215345
772	IBD	self	38	38	101	5	0.7	0.931818181818182
773	IBD	lodo	others	38	101	5	0.7	0.7664473684210527
774	IBD	s2s	38	27	101	5	0.8	0.6145361577794011
775	IBD	s2s	38	36	101	5	0.8	0.6566544702575711
776	IBD	s2s	38	48_1	101	5	0.8	0.3592857142857143
777	IBD	s2s	38	59	101	5	0.8	0.4902190496948561
778	IBD	self	38	38	101	5	0.8	0.9772727272727272
779	IBD	lodo	others	38	101	5	0.8	0.8583176691729323
780	IBD	s2s	38	27	101	5	0.9	0.6395544192841489
781	IBD	s2s	38	36	101	5	0.9	0.6545953489463007
782	IBD	s2s	38	48_1	101	5	0.9	0.4492857142857143
783	IBD	s2s	38	59	101	5	0.9	0.5651018962510899
784	IBD	self	38	38	101	5	0.9	0.9375
785	IBD	lodo	others	38	101	5	0.9	0.8214285714285714
786	IBD	s2s	38	27	101	5	1.0	0.5586194302410519
787	IBD	s2s	38	36	101	5	1.0	0.6294871644521584
788	IBD	s2s	38	48_1	101	5	1.0	0.4253571428571429
789	IBD	s2s	38	59	101	5	1.0	0.579732454228422
790	IBD	self	38	38	101	5	1.0	0.931818181818182
791	IBD	lodo	others	38	101	5	1.0	0.9100093984962406
792	IBD	s2s	38	27	101	7	0.0	0.5533235938641343
793	IBD	s2s	38	36	101	7	0.0	0.6843524371318112
794	IBD	s2s	38	48_1	101	7	0.0	0.3339285714285714
795	IBD	s2s	38	59	101	7	0.0	0.4639821272885789
796	IBD	self	38	38	101	7	0.0	0.9204545454545454
797	IBD	lodo	others	38	101	7	0.0	0.90578007518797
798	IBD	s2s	38	27	101	7	0.1	0.5623082542001461
799	IBD	s2s	38	36	101	7	0.1	0.6887374762033204
800	IBD	s2s	38	48_1	101	7	0.1	0.3571428571428571
801	IBD	s2s	38	59	101	7	0.1	0.4607808413251962
802	IBD	self	38	38	101	7	0.1	0.9431818181818182
803	IBD	lodo	others	38	101	7	0.1	0.9069548872180452
804	IBD	s2s	38	27	101	7	0.2	0.5761504747991235
805	IBD	s2s	38	36	101	7	0.2	0.6808567195568639
806	IBD	s2s	38	48_1	101	7	0.2	0.35214285714285715
807	IBD	s2s	38	59	101	7	0.2	0.4772504359197908
808	IBD	self	38	38	101	7	0.2	0.9545454545454546
809	IBD	lodo	others	38	101	7	0.2	0.932095864661654
810	IBD	s2s	38	27	101	7	0.3	0.5365960555149745
811	IBD	s2s	38	36	101	7	0.3	0.6570111761325657
812	IBD	s2s	38	48_1	101	7	0.3	0.3475
813	IBD	s2s	38	59	101	7	0.3	0.4843886224934612
814	IBD	self	38	38	101	7	0.3	0.9545454545454546
815	IBD	lodo	others	38	101	7	0.3	0.8663063909774436
816	IBD	s2s	38	27	101	7	0.4	0.6172388604821037
817	IBD	s2s	38	36	101	7	0.4	0.6558237853432
818	IBD	s2s	38	48_1	101	7	0.4	0.3942857142857143
819	IBD	s2s	38	59	101	7	0.4	0.5336203138622494
820	IBD	self	38	38	101	7	0.4	0.943181818181818
821	IBD	lodo	others	38	101	7	0.4	0.9302161654135338
822	IBD	s2s	38	27	101	7	0.5	0.5742147552958363
823	IBD	s2s	38	36	101	7	0.5	0.6672266460265897
824	IBD	s2s	38	48_1	101	7	0.5	0.4017857142857143
825	IBD	s2s	38	59	101	7	0.5	0.5008990845684395
826	IBD	self	38	38	101	7	0.5	0.9545454545454546
827	IBD	lodo	others	38	101	7	0.5	0.8754699248120301
828	IBD	s2s	38	27	101	7	0.6	0.5443389335281227
829	IBD	s2s	38	36	101	7	0.6	0.6650434106163486
830	IBD	s2s	38	48_1	101	7	0.6	0.39571428571428574
831	IBD	s2s	38	59	101	7	0.6	0.5287162162162162
832	IBD	self	38	38	101	7	0.6	0.9659090909090908
833	IBD	lodo	others	38	101	7	0.6	0.900845864661654
834	IBD	s2s	38	27	101	7	0.7	0.539773557341125
835	IBD	s2s	38	36	101	7	0.7	0.6407102062834962
836	IBD	s2s	38	48_1	101	7	0.7	0.4428571428571429
837	IBD	s2s	38	59	101	7	0.7	0.5193711857018309
838	IBD	self	38	38	101	7	0.7	0.9375
839	IBD	lodo	others	38	101	7	0.7	0.9111842105263156
840	IBD	s2s	38	27	101	7	0.8	0.585609934258583
841	IBD	s2s	38	36	101	7	0.8	0.6554455793880686
842	IBD	s2s	38	48_1	101	7	0.8	0.4296428571428572
843	IBD	s2s	38	59	101	7	0.8	0.5780296425457716
844	IBD	self	38	38	101	7	0.8	0.9659090909090908
845	IBD	lodo	others	38	101	7	0.8	0.8740601503759398
846	IBD	s2s	38	27	101	7	0.9	0.6270270270270272
847	IBD	s2s	38	36	101	7	0.9	0.6399010214492618
848	IBD	s2s	38	48_1	101	7	0.9	0.4685714285714285
849	IBD	s2s	38	59	101	7	0.9	0.5312908674803836
850	IBD	self	38	38	101	7	0.9	0.943181818181818
851	IBD	lodo	others	38	101	7	0.9	0.9539473684210528
852	IBD	s2s	38	27	101	7	1.0	0.6345507669831993
853	IBD	s2s	38	36	101	7	1.0	0.6801608987815317
854	IBD	s2s	38	48_1	101	7	1.0	0.4214285714285714
855	IBD	s2s	38	59	101	7	1.0	0.5652244986922407
856	IBD	self	38	38	101	7	1.0	0.9772727272727272
857	IBD	lodo	others	38	101	7	1.0	0.9017857142857144
858	IBD	s2s	38	27	101	9	0.0	0.5560993425858292
859	IBD	s2s	38	36	101	9	0.0	0.6866177637571195
860	IBD	s2s	38	48_1	101	9	0.0	0.3378571428571429
861	IBD	s2s	38	59	101	9	0.0	0.4547733217088055
862	IBD	self	38	38	101	9	0.0	0.931818181818182
863	IBD	lodo	others	38	101	9	0.0	0.9530075187969924
864	IBD	s2s	38	27	101	9	0.1	0.5466033601168737
865	IBD	s2s	38	36	101	9	0.1	0.6766876585630909
866	IBD	s2s	38	48_1	101	9	0.1	0.32857142857142857
867	IBD	s2s	38	59	101	9	0.1	0.4459595684394072
868	IBD	self	38	38	101	9	0.1	0.9488636363636364
869	IBD	lodo	others	38	101	9	0.1	0.9485432330827068
870	IBD	s2s	38	27	101	9	0.2	0.5679693206720234
871	IBD	s2s	38	36	101	9	0.2	0.6710585466727649
872	IBD	s2s	38	48_1	101	9	0.2	0.3439285714285714
873	IBD	s2s	38	59	101	9	0.2	0.4614755884917176
874	IBD	self	38	38	101	9	0.2	0.931818181818182
875	IBD	lodo	others	38	101	9	0.2	0.9372650375939848
876	IBD	s2s	38	27	101	9	0.3	0.5595690284879473
877	IBD	s2s	38	36	101	9	0.3	0.6768283863603491
878	IBD	s2s	38	48_1	101	9	0.3	0.3457142857142857
879	IBD	s2s	38	59	101	9	0.3	0.4457143635571055
880	IBD	self	38	38	101	9	0.3	0.9431818181818182
881	IBD	lodo	others	38	101	9	0.3	0.9605263157894736
882	IBD	s2s	38	27	101	9	0.4	0.5863038714390066
883	IBD	s2s	38	36	101	9	0.4	0.6794807144281174
884	IBD	s2s	38	48_1	101	9	0.4	0.3957142857142857
885	IBD	s2s	38	59	101	9	0.4	0.4826176983435048
886	IBD	self	38	38	101	9	0.4	0.9318181818181818
887	IBD	lodo	others	38	101	9	0.4	0.9241071428571428
888	IBD	s2s	38	27	101	9	0.5	0.5592037983929876
889	IBD	s2s	38	36	101	9	0.5	0.6351416855281005
890	IBD	s2s	38	48_1	101	9	0.5	0.4228571428571428
891	IBD	s2s	38	59	101	9	0.5	0.5349553182214472
892	IBD	self	38	38	101	9	0.5	0.931818181818182
893	IBD	lodo	others	38	101	9	0.5	0.9769736842105264
894	IBD	s2s	38	27	101	9	0.6	0.6110664718772827
895	IBD	s2s	38	36	101	9	0.6	0.6829148635917642
896	IBD	s2s	38	48_1	101	9	0.6	0.4135714285714286
897	IBD	s2s	38	59	101	9	0.6	0.5279533565823888
898	IBD	self	38	38	101	9	0.6	0.9488636363636364
899	IBD	lodo	others	38	101	9	0.6	0.9224624060150376
900	IBD	s2s	38	27	101	9	0.7	0.6186997808619431
